692,10
693,6
694,7
695,6
696,9
697,8
698,9
699,15
700,4
701,11
702,5
703,7
704,3
705,10
706,12
707,5
708,7
709,6
710,6
711,6
712,4
713,7
714,2
715,3
716,2
717,4
718,10
719,3
720,2
721,3
722,2
723,2
724,6
725,5
726,4
727,9
728,3
729,4
730,7
731,7
732,6
733,5
734,9
735,11
736,5
737,8
738,6
739,6
740,3
742,5
743,3
744,5
745,6
747,3
748,3
749,1
750,4
752,3
754,3
755,3
756,1
757,1
758,6
759,1
763,1
764,5
765,1
766,5
768,2
769,2
770,1
771,1
772,3
773,1
774,3
775,2
777,1
778,2
779,2
780,2
781,1
782,1
783,1
784,2
785,1
787,1
788,4
789,1
791,1
792,2
793,1
794,3
795,2
796,1
797,1
799,2
800,2
801,76
802,1
803,2
805,1
807,2
809,4
810,2
812,3
813,2
814,3
815,7
816,4
818,5
819,5
820,2
821,4
822,4
823,5
824,6
825,9
826,8
827,8
828,6
829,16
830,10
831,3
832,13
833,6
834,17
835,10
836,9
837,8
838,7
839,8
840,7
841,5
842,6
843,9
844,2
845,7
846,5
847,5
848,6
849,4
850,11
851,11
852,7
853,10
854,23
855,22
856,18
857,27
858,21
859,19
860,23
861,29
862,30
863,39
864,42
865,34
866,46
867,41
868,43
869,42
870,47
871,54
872,54
873,51
874,52
875,60
876,53
877,62
878,51
879,67
880,74
881,70
882,71
883,94
884,87
885,94
886,92
887,97
888,91
889,92
890,96
891,87
892,79
893,90
894,94
895,88
896,83
897,83
898,76
899,69
900,68
901,64
902,60
903,66
904,74
905,57
906,57
907,50
908,58
909,34
910,32
911,37
912,32
913,33
914,27
915,25
916,24
917,21
918,25
919,26
920,24
921,16
922,18
923,12
924,21
925,17
926,13
927,10
928,18
929,13
930,10
931,11
932,11
933,12
934,3
935,11
936,15
937,20
938,13
939,16
940,6
941,8
942,7
943,6
944,13
945,7
946,10
947,6
948,12
949,13
950,11
951,8
952,13
953,10
954,10
955,19
956,17
957,9
958,7
959,22
960,9
961,13
962,14
963,15
964,10
965,9
966,13
967,16
968,12
969,7
970,14
971,26
972,665
973,18
974,13
975,9
976,16
977,13
978,11
979,11
980,9
981,12
982,12
983,25
984,27
985,21
986,13
987,12
988,21
989,14
990,28
991,27
992,16
993,25
994,27
995,36
996,33
997,26
998,26
999,15
1000,20
1001,25
1002,29
1003,18
1004,12
1005,20
1006,17
1007,14
1008,16
1009,19
1010,11
1011,9
1012,12
1013,10
1014,9
1015,12
1016,15
1017,5
1018,8
1019,6
1020,5
1021,11
1022,5
1023,6
1024,6
1025,8
1026,5
1027,11
1028,5
1029,7
1030,5
1031,7
1032,3
1033,7
1034,8
1035,2
1036,7
1037,7
1038,8
1039,3
1040,6
1041,6
1042,5
1043,5
1044,2
1045,4
1046,5
1047,5
1048,10
1049,6
1051,7
1052,4
1053,2
1054,7
1055,3
1056,11
1057,4
1058,6
1059,9
1060,2
1061,11
1063,5
1064,7
1065,5
1066,5
1067,17
1068,11
1069,21
1070,14
1071,12
1072,6
1073,7
1074,11
1075,16
1076,20
1077,11
1078,6
1079,9
1080,11
1081,11
1082,9
1083,9
1084,21
1085,10
1086,13
1087,11
1088,15
1089,7
1090,10
1091,12
1092,7
1093,6
1094,12
1095,15
1096,25
1097,9
1098,15
1099,18
1100,26
1101,25
1102,16
1103,23
1104,34
1105,41
1106,43
1107,65
1108,93
1109,106
1110,159
1111,191
1112,200
1113,269
1114,283
1115,350
1116,406
1117,461
1118,515
1119,546
1120,634
1121,659
1122,722
1123,732
1124,774
1125,755
1126,716
1127,732
1128,744
1129,652
1130,563
1131,533
1132,468
1133,501
1134,471
1135,448
1136,415
1137,375
1138,409
1139,370
1140,376
1141,367
1142,376
1143,358
1144,388
1145,338
1146,328
1147,329
1148,290
1149,283
1150,262
1151,259
1152,275
1153,230
1154,236
1155,213
1156,189
1157,184
1158,251
1159,193
1160,188
1161,210
1162,201
1163,220
1164,221
1165,229
1166,230
1167,255
1168,261
1169,308
1170,333
1171,331
1172,362
1173,363
1174,349
1175,330
1176,361
1177,353
1178,357
1179,395
1180,334
1181,356
1182,358
1183,327
1184,349
1185,324
1186,311
1187,333
1188,264
1189,253
1190,258
1191,255
1192,193
1193,195
1194,251
1195,160
1196,155
1197,132
1198,160
1199,145
1200,124
1201,119
1202,116
1203,91
1204,114
1205,106
1206,74
1207,101
1208,84
1209,106
1210,76
1211,94
1212,85
1213,112
1214,99
1215,92
1216,93
1217,105
1218,127
1219,119
1220,142
1221,112
1222,112
1223,150
1224,138
1225,128
1226,131
1227,125
1228,140
1229,135
1230,133
1231,130
1232,409
1233,127
1234,103
1235,88
1236,98
1237,88
1238,89
1239,78
1240,66
1241,63
1242,70
1243,56
1244,45
1245,35
1246,51
1247,57
1248,35
1249,31
1250,41
1251,37
1252,39
1253,32
1254,28
1255,41
1256,29
1257,33
1258,32
1259,27
1260,24
1261,22
1262,22
1263,16
1264,17
1265,26
1266,24
1267,19
1268,20
1269,15
1270,20
1271,17
1272,17
1273,9
1274,13
1275,19
1276,18
1277,16
1278,18
1279,29
1280,447
1281,24
1282,17
1283,13
1284,21
1285,17
1286,16
1287,20
1288,10
1289,17
1290,15
1291,36
1292,746
1293,18
1294,14
1295,6
1296,20
1297,19
1298,13
1299,14
1300,8
1301,18
1302,14
1303,17
1304,15
1305,43
1306,3564
1307,16
1308,12
1309,8
1310,9
1311,14
1312,12
1313,8
1314,11
1315,11
1316,15
1317,10
1318,18
1319,7
1320,16
1321,9
1322,13
1323,11
1324,16
1325,11
1326,12
1327,13
1328,5
1329,8
1330,11
1331,5
1332,12
1333,3
1334,10
1335,11
1336,10
1337,16
1338,10
1339,8
1340,9
1341,10
1342,8
1343,7
1344,15
1345,17
1346,3
1347,14
1348,11
1349,9
1350,11
1351,4
1352,7
1353,7
1354,8
1355,12
1356,13
1357,8
1358,13
1359,10
1360,19
1361,10
1362,14
1363,18
1364,24
1365,20
1366,38
1367,40
1368,43
1369,43
1370,55
1371,63
1372,57
1373,73
1374,67
1375,70
1376,80
1377,88
1378,77
1379,57
1380,89
1381,113
1382,106
1383,80
1384,69
1385,56
1386,65
1387,55
1388,57
1389,58
1390,57
1391,38
1392,37
1393,46
1394,40
1395,34
1396,46
1397,24
1398,23
1399,21
1400,19
1401,18
1402,13
1403,14
1404,7
1405,18
1406,10
1407,15
1408,10
1409,10
1410,8
1411,10
1412,6
1413,10
1414,10
1415,3
1416,4
1417,7
1418,3
1419,7
1420,7
1421,4
1422,9
1423,9
1424,18
1425,7
1426,10
1427,9
1428,11
1429,9
1430,16
1431,8
1432,11
1433,13
1434,13
1435,12
1436,11
1437,16
1438,11
1439,9
1440,11
1441,19
1442,20
1443,13
1444,20
1445,15
1446,17
1447,21
1448,14
1449,19
1450,31
1451,28
1452,29
1453,30
1454,27
1455,43
1456,36
1457,28
1458,43
1459,44
1460,55
1461,52
1462,56
1463,54
1464,70
1465,69
1466,83
1467,113
1468,115
1469,122
1470,149
1471,123
1472,140
1473,127
1474,130
1475,96
1476,123
1477,89
1478,88
1479,76
1480,79
1481,55
1482,47
1483,51
1484,44
1485,29
1486,37
1487,34
1488,22
1489,15
1490,26
1491,25
1492,14
1493,28
1494,21
1495,20
1496,28
1497,27
1498,7
1499,22
1500,20
1501,19
1502,19
1503,10
1504,12
1505,11
1506,17
1507,11
1508,15
1509,17
1510,17
1511,13
1512,13
1513,15
1514,11
1515,18
1516,17
1517,19
1518,21
1519,15
1520,20
1521,25
1522,21
1523,13
1524,18
1525,13
1526,11
1527,23
1528,11
1529,16
1530,20
1531,21
1532,25
1533,19
1534,33
1535,16
1536,20
1537,22
1538,16
1539,19
1540,11
1541,21
1542,27
1543,17
1544,14
1545,20
1546,11
1547,15
1548,17
1549,13
1550,10
1551,9
1552,8
1553,11
1554,20
1555,6
1556,9
1557,7
1558,10
1559,6
1560,12
1561,12
1562,14
1563,2
1564,9
1565,6
1566,13
1567,10
1568,3
1569,9
1570,10
1571,5
1572,3
1573,15
1574,10
1575,5
1576,10
1577,3
1578,8
1579,4
1580,6
1581,8
1582,5
1583,11
1584,12
1585,10
1586,13
1587,9
1588,13
1589,16
1590,17
1591,11
1592,15
1593,16
1594,10
1595,11
1596,10
1597,12
1598,17
1599,19
1600,16
1601,16
1602,11
1603,18
1604,13
1605,11
1606,15
1607,24
1608,14
1609,20
1610,13
1611,15
1612,15
1613,19
1614,11
1615,13
1616,11
1617,19
1618,18
1619,17
1620,23
1621,18
1622,19
1623,34
1624,30
1625,35
1626,43
1627,52
1628,49
1629,62
1630,52
1631,73
1632,58
1633,85
1634,81
1635,74
1636,85
1637,88
1638,99
1639,87
1640,74
1641,64
1642,61
1643,56
1644,60
1645,55
1646,55
1647,59
1648,70
1649,66
1650,46
1651,62
1652,59
1653,54
1654,49
1655,63
1656,58
1657,52
1658,48
1659,62
1660,64
1661,44
1662,59
1663,54
1664,58
1665,78
1666,85
1667,80
1668,98
1669,110
1670,73
1671,88
1672,109
1673,104
1674,85
1675,94
1676,110
1677,88
1678,78
1679,73
1680,73
1681,70
1682,61
1683,46
1684,47
1685,46
1686,36
1687,43
1688,31
1689,23
1690,39
1691,29
1692,24
1693,28
1694,27
1695,19
1696,28
1697,25
1698,18
1699,22
1700,6
1701,22
1702,22
1703,23
1704,22
1705,15
1706,24
1707,26
1708,22
1709,19
1710,16
1711,25
1712,12
1713,16
1714,30
1715,24
1716,17
1717,22
1718,28
1719,27
1720,29
1721,15
1722,22
1723,23
1724,16
1725,23
1726,26
1727,26
1728,22
1729,33
1730,40
1731,43
1732,46
1733,42
1734,52
1735,58
1736,67
1737,76
1738,61
1739,40
1740,75
1741,101
1742,66
1743,53
1744,57
1745,72
1746,69
1747,59
1748,44
1749,45
1750,36
1751,38
1752,38
1753,37
1754,28
1755,32
1756,25
1757,20
1758,30
1759,26
1760,23
1761,19
1762,18
1763,19
1764,20
1765,13
1766,14
1767,24
1768,18
1769,16
1770,17
1771,17
1772,11
1773,10
1774,8
1775,8
1776,11
1777,4
1778,7
1779,9
1780,8
1781,9
1782,7
1783,12
1784,10
1785,8
1786,15
1787,6
1788,8
1789,14
1790,16
1791,13
1792,9
1793,13
1794,12
1795,6
1796,10
1797,4
1798,8
1799,13
1800,10
1801,10
1802,13
1803,13
1804,14
1805,9
1806,12
1807,11
1808,10
1809,6
1810,8
1811,9
1812,7
1813,12
1814,16
1815,11
1816,15
1817,8
1818,15
1819,9
1820,15
1821,13
1822,13
1823,24
1824,8
1825,14
1826,9
1827,25
1828,20
1829,10
1830,13
1831,12
1832,12
1833,15
1834,14
1835,18
1836,5
1837,11
1838,9
1839,10
1840,9
1841,13
1842,12
1843,6
1844,11
1845,14
1846,8
1847,6
1848,8
1849,3
1850,8
1851,11
1852,7
1853,5
1854,11
1855,9
1856,3
1857,4
1858,6
1859,6
1860,5
1861,5
1862,6
1863,9
1864,7
1865,4
1866,6
1867,5
1868,8
1869,9
1870,11
1871,6
1872,6
1873,5
1874,6
1875,7
1876,9
1877,3
1878,5
1879,4
1880,9
1881,5
1882,4
1883,5
1884,7
1885,9
1886,7
1887,1
1888,6
1889,6
1890,3
1891,4
1892,4
1893,5
1894,4
1895,7
1896,6
1897,6
1898,6
1899,6
1900,7
1901,1
1902,1
1903,5
1904,3
1905,4
1906,3
1907,4
1908,5
1909,9
1910,9
1911,3
1912,6
1913,4
1914,4
1915,1
1916,2
1917,3
1918,3
1919,6
1920,7
1921,6
1922,8
1923,5
1924,5
1925,6
1926,6
1927,5
1928,5
1929,7
1930,3
1931,2
1932,3
1934,7
1935,3
1936,9
1937,5
1938,6
1939,3
1940,2
1941,1
1942,6
1943,6
1944,9
1945,4
1946,4
1947,8
1948,3
1949,4
1950,6
1951,7
1952,5
1953,5
1954,4
1955,6
1956,5
1957,2
1958,3
1959,4
1960,8
1961,5
1962,1
1963,3
1964,5
1965,7
1966,7
1967,4
1968,3
1969,1
1970,2
1971,6
1972,4
1973,3
1974,2
1975,4
1976,1
1977,4
1978,3
1979,4
1980,1
1981,4
1982,3
1983,3
1984,6
1985,3
1986,5
1987,9
1988,4
1989,2
1990,5
1991,6
1992,9
1993,8
1994,2
1995,5
1996,6
1997,7
1998,4
1999,5
2000,1
2001,3
2002,5
2003,4
2004,5
2005,8
2006,5
2007,6
2009,4
2010,2
2011,5
2012,1
2013,4
2014,3
2015,2
2016,9
2017,4
2018,2
2019,10
2020,6
2021,6
2022,9
2023,4
2024,2
2025,4
2026,3
2027,6
2028,6
2029,5
2030,2
2031,5
2032,3
2033,4
2034,4
2035,5
2036,2
2037,4
2038,3
2039,3
2040,2
2041,7
2042,4
2043,3
2044,6
2045,6
2046,7
2047,5
2048,5
2049,6
2050,4
2051,7
2052,3
2053,4
2054,6
2055,2
2056,3
2057,2
2058,6
2059,4
2060,7
2061,5
2062,5
2063,8
2064,3
2065,9
2066,2
2067,6
2068,4
2069,5
2070,7
2071,7
2072,4
2073,22
2074,6
2075,13
2076,14
2077,15
2078,10
2079,13
2080,29
2081,22
2082,18
2083,28
2084,24
2085,14
2086,26
2087,27
2088,28
2089,26
2090,20
2091,15
2092,28
2093,22
2094,16
2095,17
2096,16
2097,11
2098,15
2099,8
2100,9
2101,15
2102,11
2103,7
2104,7
2105,9
2106,3
2107,11
2108,8
2109,3
2110,6
2111,5
2112,4
2113,6
2114,6
2115,6
2116,7
2117,4
2118,6
2119,7
2120,5
2121,5
2122,7
2123,5
2124,2
2125,11
2126,3
2127,8
2128,5
2129,5
2130,8
2131,5
2132,1
2133,6
2134,3
2135,3
2136,4
2137,3
2138,6
2139,9
2140,9
2141,4
2142,6
2143,6
2144,8
2145,6
2146,11
2147,6
2148,10
2149,9
2150,2
2151,6
2152,4
2153,4
2154,5
2155,3
2156,4
2157,8
2158,1
2159,8
2160,7
2161,5
2162,8
2163,5
2164,4
2165,2
2166,6
2167,9
2168,12
2169,7
2170,9
2171,4
2172,5
2173,6
2174,8
2175,10
2176,9
2177,12
2178,130
2179,19
2180,22
2181,29
2182,15
2183,28
2184,24
2185,24
2186,22
2187,40
2188,45
2189,55
2190,77
2191,70
2192,83
2193,97
2194,98
2195,122
2196,147
2197,146
2198,155
2199,166
2200,176
2201,197
2202,257
2203,243
2204,285
2205,285
2206,307
2207,347
2208,293
2209,341
2210,316
2211,308
2212,251
2213,261
2214,214
2215,204
2216,166
2217,190
2218,139
2219,135
2220,112
2221,114
2222,82
2223,94
2224,84
2225,70
2226,64
2227,54
2228,59
2229,59
2230,50
2231,43
2232,28
2233,58
2234,48
2235,50
2236,47
2237,50
2238,54
2239,57
2240,47
2241,61
2242,77
2243,82
2244,80
2245,110
2246,92
2247,128
2248,128
2249,130
2250,139
2251,139
2252,151
2253,172
2254,154
2255,168
2256,150
2257,132
2258,142
2259,133
2260,104
2261,105
2262,83
2263,100
2264,73
2265,75
2266,51
2267,57
2268,33
2269,40
2270,35
2271,25
2272,27
2273,29
2274,25
2275,21
2276,19
2277,17
2278,15
2279,24
2280,14
2281,10
2282,10
2283,21
2284,11
2285,7
2286,10
2287,11
2288,6
2289,15
2290,11
2291,9
2292,3
2293,3
2294,5
2295,6
2296,4
2297,6
2298,5
2299,6
2300,5
2301,13
2302,8
2303,6
2304,7
2305,8
2306,7
2307,10
2308,6
2309,4
2310,5
2311,5
2312,1
2313,4
2314,2
2315,3
2316,7
2317,3
2318,4
2319,2
2320,2
2321,2
2323,5
2324,4
2325,4
2326,3
2328,2
2329,1
2330,2
2331,2
2332,2
2333,2
2334,1
2335,3
2336,5
2337,4
2338,6
2339,2
2340,4
2342,3
2343,3
2344,2
2345,2
2346,1
2347,3
2348,5
2349,4
2350,2
2351,1
2352,7
2353,2
2354,3
2355,3
2356,2
2358,6
2359,2
2360,4
2362,3
2363,6
2364,2
2365,3
2366,2
2367,7
2368,3
2369,1
2370,2
2371,3
2372,4
2373,5
2374,2
2375,5
2376,5
2377,4
2378,4
2379,2
2380,3
2382,3
2383,5
2384,3
2385,2
2386,3
2387,3
2388,5
2389,2
2390,2
2391,2
2392,2
2393,1
2394,1
2396,1
2397,2
2398,2
2399,2
2400,6
2401,2
2402,3
2403,1
2405,1
2407,1
2408,1
2409,1
2410,1
2411,3
2412,2
2413,1
2414,1
2415,4
2416,3
2417,2
2418,3
2420,4
2421,1
2422,2
2423,1
2424,1
2425,1
2426,1
2427,1
2428,4
2429,4
2430,2
2431,1
2434,5
2436,1
2438,3
2439,2
2440,3
2441,1
2442,2
2444,2
2445,2
2446,2
2447,2
2448,2
2450,1
2451,2
2452,1
2453,3
2454,1
2455,2
2456,2
2457,1
2460,1
2462,2
2463,5
2464,2
2466,4
2467,2
2468,1
2469,2
2470,2
2471,1
2472,5
2473,3
2474,2
2475,6
2476,3
2477,2
2478,2
2479,3
2480,2
2481,7
2482,6
2483,3
2484,4
2485,6
2486,16
2487,17
2488,18
2489,25
2490,26
2491,23
2492,23
2493,29
2494,38
2495,29
2496,42
2497,49
2498,40
2499,42
2500,54
2501,36
2502,47
2503,26
2504,38
2505,29
2506,37
2507,29
2508,18
2509,27
2510,14
2511,22
2512,14
2513,10
2514,10
2515,12
2516,8
2517,4
2518,6
2519,4
2520,1
2521,2
2522,8
2523,2
2524,5
2525,6
2526,2
2527,3
2529,3
2530,1
2531,1
2532,2
2533,2
2534,6
2535,1
2536,4
2538,5
2539,1
2540,2
2541,3
2542,2
2543,4
2544,3
2545,4
2546,3
2547,7
2548,2
2549,5
2550,1
2551,1
2552,2
2553,2
2554,6
2555,1
2556,4
2557,8
2558,5
2559,9
2560,4
2561,6
2562,3
2563,8
2564,4
2565,1
2566,3
2567,4
2568,7
2569,4
2570,1
2571,1
2572,4
2573,2
2574,2
2575,4
2576,2
2577,2
2578,3
2579,3
2580,4
2581,2
2582,3
2583,3
2584,5
2585,2
2586,1
2587,1
2588,4
2589,2
2590,3
2591,4
2592,7
2593,1
2594,2
2595,2
2597,4
2598,2
2599,3
2600,1
2601,2
2602,5
2603,3
2604,3
2605,1
2606,6
2607,2
2608,1
2609,2
2610,6
2611,2
2613,3
2614,4
2615,1
2616,1
2617,3
2618,3
2619,3
2620,1
2621,4
2622,3
2623,3
2624,4
2625,2
2626,2
2627,9
2628,4
2629,1
2630,1
2631,3
2633,2
2634,3
2635,1
2636,2
2637,3
2638,1
2639,5
2640,3
2641,3
2643,2
2644,1
2645,2
2646,4
2647,6
2648,2
2649,3
2650,2
2651,3
2653,1
2654,3
2656,1
2657,4
2658,5
2659,1
2660,3
2661,5
2662,1
2663,3
2665,3
2666,1
2667,1
2668,2
2669,1
2671,1
2672,1
2673,3
2674,2
2675,1
2677,1
2678,1
2679,3
2680,3
2681,4
2682,2
2683,3
2684,1
2685,8
2686,4
2687,3
2688,2
2689,2
2690,3
2691,2
2692,1
2693,3
2694,9
2696,1
2697,1
2698,2
2700,3
2702,2
2703,4
2704,3
2705,1
2706,2
2707,3
2708,2
2709,6
2710,9
2711,5
2712,5
2713,1
2714,5
2715,1
2716,4
2717,5
2718,8
2719,4
2720,5
2721,29
2722,2
2723,3
2724,6
2725,5
2726,8
2727,8
2728,8
2729,7
2730,12
2731,15
2732,8
2733,20
2734,18
2735,24
2736,26
2737,26
2738,24
2739,24
2740,29
2741,34
2742,42
2743,32
2744,35
2745,40
2746,57
2747,40
2748,43
2749,51
2750,64
2751,80
2752,52
2753,52
2754,57
2755,55
2756,57
2757,40
2758,49
2759,39
2760,34
2761,31
2762,32
2763,25
2764,24
2765,21
2766,21
2767,18
2768,12
2769,26
2770,21
2771,17
2772,19
2773,5
2774,23
2775,20
2776,13
2777,14
2778,16
2779,6
2780,10
2781,6
2782,7
2783,11
2784,11
2785,7
2786,13
2787,5
2788,5
2789,4
2790,6
2791,9
2792,4
2793,8
2794,6
2795,10
2796,8
2797,5
2798,7
2799,9
2800,11
2801,9
2802,9
2803,10
2804,14
2805,10
2806,13
2807,13
2808,17
2809,14
2810,15
2811,17
2812,7
2813,16
2814,13
2815,11
2816,26
2817,17
2818,50
2819,26
2820,14
2821,20
2822,17
2823,37
2824,10
2825,14
2826,22
2827,15
2828,18
2829,15
2830,10
2831,21
2832,7
2833,8
2834,9
2835,6
2836,7
2837,3
2838,10
2839,6
2840,3
2841,8
2842,4
2843,6
2844,9
2845,5
2846,6
2847,11
2848,7
2849,9
2850,7
2851,11
2852,3
2853,11
2854,6
2855,5
2856,2
2857,3
2858,3
2859,3
2860,5
2861,2
2862,5
2863,1
2864,4
2865,2
2866,4
2867,1
2868,1
2869,4
2870,3
2871,4
2872,2
2873,5
2874,6
2875,1
2876,2
2877,2
2878,4
2879,6
2880,3
2881,5
2882,2
2883,2
2884,4
2885,6
2886,7
2887,7
2888,5
2889,1
2890,11
2891,8
2892,11
2893,9
2894,17
2895,15
2896,21
2897,20
2898,20
2899,19
2900,27
2901,21
2902,33
2903,16
2904,15
2905,22
2906,11
2907,18
2908,15
2909,10
2910,11
2911,7
2912,8
2913,5
2914,7
2915,8
2916,3
2917,2
2918,3
2919,1
2920,3
2921,4
2922,2
2923,2
2924,3
2925,2
2927,1
2928,5
2929,2
2930,3
2931,4
2932,1
2933,2
2934,1
2935,1
2936,1
2937,1
2938,3
2941,2
2942,1
2943,3
2944,2
2945,2
2947,2
2948,1
2949,3
2950,1
2952,2
2954,1
2955,2
2956,2
2957,1
2958,1
2960,3
2961,1
2962,1
2963,1
2964,1
2965,1
2966,2
2968,3
2969,1
2972,1
2974,1
2975,1
2976,2
2977,2
2979,1
2980,1
2982,2
2983,1
2984,1
2985,2
2986,3
2987,2
2988,1
2989,1
2990,2
2991,1
2992,3
2993,4
2994,2
2998,3
2999,1
3000,2
3001,1
3003,3
3004,3
3005,1
3006,2
3007,1
3008,2
3009,2
3010,1
3011,1
3012,3
3013,1
3014,2
3016,1
3017,1
3018,3
3019,3
3020,2
3021,3
3022,1
3023,3
3025,1
3026,2
3027,4
3028,1
3030,2
3031,3
3032,7
3034,3
3035,3
3036,2
3037,1
3038,3
3039,3
3040,1
3042,2
3044,3
3045,4
3046,2
3048,3
3049,2
3050,3
3051,1
3052,1
3053,2
3054,2
3056,2
3057,5
3058,1
3059,3
3061,3
3062,1
3063,1
3064,2
3065,5
3066,6
3067,2
3068,6
3072,2
3073,1
3075,2
3077,1
3079,4
3080,4
3081,3
3083,7
3084,2
3085,3
3087,2
3088,4
3089,1
3090,2
3091,2
3092,2
3093,4
3094,1
3095,3
3096,3
3097,2
3098,1
3100,2
3101,3
3102,1
3106,3
3107,1
3109,1
3110,3
3111,5
3113,1
3115,3
3116,1
3117,2
3119,3
3121,1
3122,1
3123,1
3124,2
3125,2
3126,3
3127,1
3128,3
3129,1
3130,1
3131,1
3132,1
3133,1
3135,2
3136,2
3137,1
3138,2
3139,2
3140,2
3141,2
3142,3
3143,3
3144,1
3145,1
3148,2
3149,1
3150,1
3151,3
3153,3
3155,1
3158,2
3159,2
3160,4
3161,1
3162,1
3163,5
3165,9
3166,1
3167,2
3168,1
3169,1
3170,3
3171,2
3173,1
3174,1
3175,1
3177,1
3180,3
3181,2
3183,1
3184,1
3186,2
3188,1
3189,1
3190,1
3191,1
3193,1
3194,1
3195,1
3196,1
3197,2
3199,1
3201,2
3202,2
3204,1
3205,1
3206,2
3207,2
3209,1
3210,1
3212,1
3214,1
3215,1
3216,1
3217,1
3219,2
3222,1
3223,1
3224,2
3225,1
3226,1
3228,1
3229,1
3231,1
3232,1
3234,1
3236,2
3237,2
3240,1
3242,1
